247684596135780352	717199926	positive	happy new year to those who aren't into " anno domini " . shana tovah & all that good jazz ! looking forward to the chinese new year in feb .
259992947888635904	9235982	negative	rudd rains on abbott's parade : kevin rudd may be trying to spoil julia gillard's pay but yesterday he gate-cra ... HTTP_LINK
228322358254006272	210627413	negative	ghost rider 2 sucks compared to the 1st , my mom ash are looking at it and i told them the same haha .
237241441657692160	250020587	positive	AT_USER well ... that should be addressed to #p2 since they may understand dr. seuss ... emphasis on the term " may " EMOTICON_HAPPY
100804593365168128	104347484	negative	ravens vs the eagles thursday night , its going fuckin down #teamravens , no fuckin competition
236730400309923840	291182287	positive	so glad that i slept again when my friend phoned me from gampel for the 2nd time ! now i have " i know " as voicemail on my mobile . #placebogig
264169560050106368	21712997	negative	just bought my 1st heineken beer in las vegas . ps i've lived here for 5 yrs ~ what took me so long ! HTTP_LINK
NA	DEV-200517	positive	i’m right where i wanted to be on this thursday night : grey goose has me feeling good , baby making dinner and al green in the background .
100227598117896192	347423655	negative	did i really have a debate about twilight last night ? and i was team edward ???
NA	DEV-200381	positive	pacers won without granger to night david west step on in the 4th #goindiana
190342372532563968	368343456	positive	goaldotcom : premier league team of the week : van persie & aguero both star after city & arsenal wins HTTP_LINK
263823143704068096	377806186	negative	austin rivers needs to get stronger , #spurs guards muscling him tonight . he staed and just now scored in 4th . #hornets
263756156772687872	589497734	negative	AT_USER best get ya tongue ready i warned you !! no sweets .. no kebab eastenders and waterloo road for you tomorrow then ! disappointed !!
NA	DEV-200737	positive	AT_USER good . how about you , liam ? bytheway , good luck for tomorrow .. EMOTICON_HAPPY
261132276136566785	93946096	negative	nfl commissioner roger goodell says he may cancel the pro bowl : HTTP_LINK would you care if there was no pro bowl ?
262043188313874433	445074040	negative	madison don't wipe your black lines off !! " it's like ash wednesday , you don't wipe that shit off . "
NA	DEV-201114	positive	AT_USER i am in salt lake training at the moment . going good ! si claro papi we will skype tomorrow ! miss you no homo
NA	DEV-201533	positive	going to the mall tomorrow to get some xbox live for tuesday and maybe some edo’s . i wish i could have that stuff all day #mmm
263624011836174336	723681540	negative	will not be going to hari terbuka next friday , have to go to putrajaya
100047657380220929	261389383	positive	hope AT_USER lives it up tonight .. love you mama .. will visit dallas soon EMOTICON_HAPPY)
103114987739942912	65732160	positive	big night . going to watch the cards thrash the pirates for a bit and then the 2011 AT_USER debut on mnf . #cantwait
100063829383323649	248436575	negative	macdougall is killing the raiders . mad dog scores 2nd after good leadup work from gidley and houston . gidley misses kick . knights 16-4
NA	DEV-201214	positive	ikea backpacker final interview : november 16 ; philly , pa . i am so excited about this oppounity . pretty ridiculous ! #ikea
172487938922393600	42560466	positive	anyone else find it enteaining that ash wednesday and national margarita day fall on the same day ?
NA	DEV-201540	positive	AT_USER is so damn cute !!! 1 day to go directioners !!! it’s coming out at 8 tomorrow !!! liam 2mm morning HTTP_LINK
NA	DEV-201477	negative	AT_USER AT_USER i have no one to drive me EMOTICON_SAD i am going to amy’s tomorrow to do maths .
NA	DEV-200712	negative	many websites going dark today in protest of sopa and pipa - you may have noticed that some of the websites ... HTTP_LINK
NA	DEV-201234	positive	last saturday ! EMOTICON_HAPPY #happy halloween !! EMOTICON_HAPPY can someone make me an edit of zayn malik ? EMOTICON_HAPPY thanks in advance .. #hi HTTP_LINK
256522858317111296	634430139	negative	if jenelle comes to the game tomorrow ... i'll die #missherlots #itsbeentolong #mybaby
NA	DEV-200317	positive	AT_USER may i have one with liam please ? my name is bethan EMOTICON_HAPPY x thank you ! x
229203459252035584	629701728	negative	AT_USER interested ? my exclusive : td bank denies allegation it aided $7-billion ponzi fraud ; 2nd only to madoff HTTP_LINK
264073758120222720	56480353	negative	i can talk about malcolm x all day ... like when i got kicked outta school in 8th and 9th grade for being too radical about black panthers
NA	DEV-200801	negative	oh goodness , rick santorum will be in town tomorrow to kick off early voting . noh carolina , a gentle reminder , you’re better than this .
100847318449917952	163826804	positive	august 17th AT_USER : can't wait to see the inbetweeners movie , will has to be my favourite ! when's it out ?
NA	DEV-200162	negative	two-thirds of the ncaa football season are completed . the race for the bcs title game is heading to a huge controversy . HTTP_LINK
259518267088052224	192794822	negative	okay i'm sorry but taylor swift looks nothing like jackie o so stop comparing the two . c'mon america aren't you sick of her yet ? ( sorry )
NA	DEV-200173	positive	AT_USER mr howard webb did a fantastic comback in chelsea match 05 february 2012 - with the help of two magic penalties of course ...
262660134298345472	635151531	negative	seriously all of you people are dumb saying that all of the schools in cny are going to be closed tomorrow ...
264227471287803904	168698611	negative	my sister just sat up and asked where katie was going to sleep . she is a little too old for an imaginary friend , don't ya think ?
NA	DEV-201036	positive	AT_USER hopefully this is the turning point for arsenal , push on from here .. but if eveon keep it up i may change that as i’d love top 4
263799328311758849	33820980	negative	i had a feeling cassadee pope would be at house of blues today . too bad she couldn't do " remembering sunday " with atl
NA	DEV-200603	positive	AT_USER remember we just beat arkansas and ryan mallett in sugar bowl ! arkansas was 2nd best team in sec that year
261178920911663105	717070320	negative	tomorrow october 25 il divo is presented in the valence forum here in venezuela ! and i'm not going hahaha
NA	DEV-201023	positive	love me some aaliyah , may she rest in peace .
NA	DEV-201481	positive	i hate sweating . advantage of tropical islands . sun . advantage of wisconsin is the coldness . HTTP_LINK
100003856712347648	203926466	negative	AT_USER o_o well , ( un)founately , you'll prob need at least one of those if you come to london in late oct .!
NA	DEV-200771	positive	in the los angeles area on nov . 30th- december 1st 2012 ? this is a red carpet event that you do not want to miss ! HTTP_LINK
250524401219543040	616133673	negative	AT_USER australian directioners just had a hea attack . the news said that you boys were back here in oct/nov EMOTICON_SAD #nottrue ? x
262820642477461504	15485578	negative	AT_USER i'm not sure about what evra is upto . i like buttner . should be given more games . rafael cannot defend . we might see a buy in jan
264072802116726784	63510915	positive	AT_USER maby cuz u are sooo good at bowling and they are now scared from u :p they got sick from u taking the 1st place everytime
264173636141850626	827129677	positive	AT_USER key largo , fl !!! yay just ur neighbor lisa a sip n a hop away EMOTICON_HAPPY always watching #rhom thur's!!
100516556315963392	121517691	negative	AT_USER i don't understand what the fuck's wrong with you ! you may hate green day but don't bother the green day family with that !
112926350511321088	74413228	positive	an ipad on one side of the bed streaming family guy and my macbook on the other side streaming porn . ah , what a nice sunday morning .
NA	DEV-201637	positive	we are on our way to AT_USER to sta setting up ready for saturday bonfire & fireworks . a great #fireworks display are you going ?
257126268347232259	14663319	negative	fox chicago , you make me angry . playing the vikings vs redskins over the nfc championship rematch 49ers vs giants tomorrow ???
264107744376803329	81336940	positive	this time tomorrow i will be at alexandra palace seeing jack white live for the second time in the last two months EMOTICON_HAPPY
251839817367818241	18770239	negative	main atkinson is referee tomorrow . if you don't remember , he's the one who " missed " balotelli's shocking tackle on song .
256125402043518976	15566012	negative	after i tweeted about AT_USER gary caer photo #facepalm , they removed the mets photo . 2nd choice almost as bad , kid holding mets cap .
264174115320123392	219107764	negative	sooo .. what you're telling me is that no one is down to get drunk as shit for the cypress game tomorrow and talk shit to the cypress kids ?
NA	DEV-200699	positive	the fiesta bowl was pleasantly surprised monday to learn it is one of six finalists to hos HTTP_LINK
NA	DEV-201436	positive	face like miss america ... body like a stripper ... fuck me like a pornstar ... n handle business like the 1st lady ... yea i need that ... $$$
259695974384013312	391486851	positive	im embracing the oversized sun glass look with my new glasses . they are too awesome not to . i feel like jackie o: )
264216735694069760	619575390	negative	omg the music video comes out tomorrow ! btw i still can't get over harry's voice :') HTTP_LINK …
205750107377909761	45190241	negative	i'm not even gonna bother watching eurosong tonight . saw enough of it on tuesday .
NA	DEV-200445	negative	i wanna see AT_USER friday with al green so bad . missing my pinkroom family !! #
NA	DEV-201494	positive	comedy central stas beaming into sg from tomorrow on starhub ... and i am more than mildly excited abt it #tvnirvana
262430307775545345	294793297	negative	when trayvon touched my shoulder in 7th period and tried to hide like it wasn't him >> lmfao you can see his tall ass anywhere !
261850409084276736	32509686	positive	AT_USER last thursday the alpha chi chapter initiated 37 beautiful young ladies after we had just celebrated 70 years at murray state !!
NA	DEV-200441	positive	AT_USER the 1st day i ever watched a kidrauhl videothe one of u singing in the mirror #believe i thought u were adorable&u still r EMOTICON_HAPPY
NA	DEV-200150	negative	sunderland have some shit fans ! they all were going home with 10 mins of the game left . demba ba still 2nd top scorer #lalas #smb
259497736238424064	407468109	negative	i just finished the 5th season of army wives ... now what do i do
NA	DEV-200506	positive	napoleon dynamite in the morning good way to sta of my sunday lol
100140379189415936	120173271	negative	if fabregas doesnt goto barcelona this season he may never make his dream switch with alcantra already staing to seal his position #epl
NA	DEV-200714	positive	just wanted to wish you all a very happy friday everyone and to all my dear friend on fb . sometimes little things ... HTTP_LINK
NA	DEV-200847	positive	some analysts are beliving that tony romo will have a win against the falcons sunday night ... yeah ok .
260232848617906176	554748707	negative	now i kinda regret not going to bolder on friday . #fuckme
259741223135371265	442245676	negative	is this how david miliband got into oxford with bad grades ? HTTP_LINK #bbcnews
264125591337463808	348691527	negative	afc away fans on saturday . all this stuff about the ' she said no ' chant . it's bollocks . when he has the ball , just turn your back on him .
NA	DEV-200363	positive	AT_USER liam please follow me for my bihday on the 3rd ! love ya ! c :
263818647343099904	301877912	negative	i have not seen a good 3rd quaer from the sacramento kings in forever .
264259830590603264	183011479	negative	why is it so hard to find the AT_USER these days ? went to 3 stores for the castle cover issue . none . will search again tomorrow ...
NA	DEV-200218	positive	AT_USER | that way , the orange bowl would always be a pa of me . i think it was a wise choice . shit , is it thursday yet ? game time !
263825480262762496	576423773	negative	sister is rubbing it in my face the fact that she has no school tomorrow and i do , #ulazysackofshit thalia its all love though lmao
249822670726766593	267125215	positive	AT_USER alright , ill go to ticketek tomorrow and sus it for you EMOTICON_HAPPY
NA	DEV-200557	positive	why can’t sean’s season of the bachelor just sta monday ? #roses #thebachelor #excited #bestshow
228661325906182144	21542631	positive	this years nba schedule got me pumped for the season . knicks vs . nets in its 1st nba's battle of new york . we already know its nyk town .
262357792579530754	60866631	negative	strange sunday graham richardson defending gillard . stating the pm did not plot against rudd ( as he says " & i should know " ) #auspol
243918098250481665	603153143	positive	apparently tomorrow is nation kissing day . ladies , you're more than welcome to stop by .
NA	DEV-200425	positive	i’m going to kfc tomorrow so andy ( the guy/boy idk what age he was ) better be there because he’s like my runaway love
100303579818102784	70261050	positive	i love football season !! lets get it !! high school games friday night ... nfl games sunday !!!
257347763690418176	366391974	negative	my momma is going to see banda limon at the pico rivera spos arena tomorrow without me EMOTICON_SAD shes taking sarah with her EMOTICON_SAD
192405121144061954	261308644	negative	he may be a cheap shot scumbag , bit i fuck with todd beuzzi
232251920746688512	294176889	positive	went to the strawberry festival with my babe earlier today and now being lazy . maybe a dinner date tonight to top off this perfect sunday EMOTICON_HAPPY
NA	DEV-201120	positive	ima be so happy if the lakers beat the clippers tomorrow . ive been hearing too many loud all of a sudden clipper fans
258155568022294528	23215843	negative	AT_USER main atkinson the man in the middle on sunday . #nufc have never won an away game with him in charge . 6 losses and 4 draws
200211372716457984	26859352	positive	tonight's the decider -- will i be at the garden friday night for knicks/heat game 6 ? here's hoping for a miracle ...
263323620036734976	14650890	negative	is this cif piece meant to be funny ? i mean , other than in the unintentional sense of being ironically humourless HTTP_LINK …
NA	DEV-201300	positive	AT_USER like your pose and the background 1st runner up jessica sanchez ! i am your # 1 fan from the philippines ..
246440958349168640	370391937	positive	going to the richwood away game tomorrow to suppo my drummer boyyy . ( ;
259714580450770946	28016498	positive	i've just been invited to speak at the world economic forum in davos ( AT_USER ) this january . thrilled and honored . HTTP_LINK
NA	DEV-201201	positive	AT_USER you’re better when we were talking black lacrosse players after we won our 3rd straight all state sugar bowl
262898446883753985	20549579	negative	unfounately , i am wathcing all manifestation related to republic day and i just see that we are really far away 21st . century . +++
257784723756154880	881991817	negative	dual policy of lpg pricing not acceptable to public , suggestion is that govt . should rationalize the price which may be upto rs . 600/-
259268223776731136	245034403	negative	fran says paterno was very congenial to the media in his early years . age & perhaps betrayal by media may be pa of his rift with media .
NA	DEV-200172	positive	off to anfield on sunday for lfc vs newcastle with AT_USER #excited
100001854695538689	48383145	negative	one million people marched in london in the past six months . but they don't care until 1,000 tottenhams tonight ~ HTTP_LINK …
262575945741914113	31121565	positive	saeed : #nowplaying : bep , ricky main and kt tunstall ! great songs to get you through your sunday ! hate the rain !! HTTP_LINK
NA	DEV-200773	negative	oh god can abc be more obvious ? they keep touting taylor as 1st female to win eoty 3x in commercials . give it away much ? vomiting .
NA	DEV-200729	negative	in the spos world repo : steelers can’t find hotel , to travel sun . : the pittsburgh steelers will fly to new y ... HTTP_LINK
264192045923577856	209179197	negative	it official , i will not be flying to raleigh , nc tomorrow . i'm saddened . i pray my uppc family has an awesome time in the lord . #praying
100076471242072064	107055962	negative	yesterday is the day the atomic bomb in japan . i embarrassed as a japanese , was a moment of silence for the first time .
NA	DEV-201238	positive	alex smith is 10th in the mvp running ! right now he quals for probowl with over a 70 qbr ! i said it before the season staed ! #49ers
261743351848656896	294746681	negative	AT_USER one last push sunday , and most of them will have a weeks not playing cos of the cup game midweek before nufc . i never make ...
246910354003738624	253721926	positive	big bangs new season stas on the 27th yeah boii
255259343589609472	400360169	negative	AT_USER vandals in oakland same as the night before in sf with afghans grown in . HTTP_LINK …
101664330587717632	76529631	positive	AT_USER been trying to decide on a new show to watch & always get tons of sons of anarchy suggestions . i may go 4 it . have a blessed day
263755663577055232	263587117	positive	getting AT_USER transcript and shot . tomorrow accuplacer and group advising . turning in fafsa tonight . making moves before ny . love you
NA	DEV-200377	negative	AT_USER how sad are you that downton abbey ends sunday ? EMOTICON_SAD x
NA	DEV-201068	negative	might not be able to get a free taco tomorrow . as napoleon dynamite would say , dang it !
NA	DEV-201177	positive	we are @ club h disco dancing the night away ! thanks jan for dedicating your the devil in disguise by elvis to me !!
NA	DEV-201233	negative	sandy messed up the great feeling of the redskins , cowboys , an eagles all losing on sunday ! #giants
NA	DEV-201450	positive	i watched joyful noise for the 30th time . it keeps getting better and better . great actor and a better aists AT_USER EMOTICON_HAPPY
NA	DEV-200657	negative	hearing ksu talk about wvu like this gets me so heated ! i want us to go orange bowl on them this sat
176648280380424192	398677358	negative	star wars visionary becomes one with the force : aist dies at 82 star wars conceptual aist ralph mcquarrie , w ... HTTP_LINK
261264279922147329	30955297	positive	AT_USER ever since unchaed 3 and mass effect 3 , i've been weary of third games . then again this is technically the 5th . can't wait !
100274604597194753	26452984	negative	final destination 5 ? pretty sure " final " means the last one ... not the 5th one .
255717332243079169	365550677	negative	i don't get how people are saying she's lying about the direction of her 4th album , because she " lied " about the direction of unbroken ?
253188273017597952	281284219	positive	come on out this saturday and suppo us in the semi-finals round of the battle of the effn rock ii conce ... HTTP_LINK
NA	DEV-200780	positive	AT_USER champs heat , mvp lebron , coach of the year doc rivers , rook of the year damian lillard , 6th man ginobili , most improved lamar odom
263284005808525312	20192683	negative	AT_USER #qsteaser oops , forgot emmanuel adebayor ! as for the 7th , bit naughty , was it yakubu ? his surname is technically ayegbeini ...
258222318009077761	485749612	positive	tressa and libby are here but we split up today and we will meet up tomorrow night . i like it here , its alot like minnesota .
NA	DEV-200633	positive	AT_USER praying for judy !! may the lord jesus fill your room with his love and protection !! god bless you !! john 3:16
246776641509011456	166643204	negative	i don't want to go to school on monday . my excuse will be that hisd doesn't have school lol ~
263823316857540608	214985512	negative	austin rivers is overrated i don't see how he came out in 1st round
263099001145028609	22737385	positive	gotta love being catholic , sitting in a lutheran church on reformation sunday . i guess the catholics pushed it with the whole " pay " for sin
NA	DEV-201165	positive	AT_USER you find her and you may get a reason to stay longer here in philly EMOTICON_HAPPY
NA	DEV-200298	negative	i gave $2200 to the santorum campaign . put me in debt . romney gets my vote anyway though . 3rd pay people just don’t get how bad bho is .
262667634124943360	422352080	positive	the vow ! love this movie . if you are meant to be with your loved one it will happen no matter what obstacles you may face ! #truelove #exists
263961960205385728	29327420	positive	going to cobham tomorrow , beyond excited .
259274945274720256	248007589	positive	AT_USER wishin my first stop was po charles !!! only thru the dvr " poal " !! happy friday !
261747137723916288	14524704	negative	dr jan radio 2ue tonight with david oldfield re kevin rudd's sad loss of family cat . pets deserve honouring cos they love unconditionally .
NA	DEV-201448	negative	i think the hawks defense allow to many 3rd and longs , the offense does not conve enough 3rd downs . an elite defense should d able 2 hold
202882754491326465	38074770	positive	pastor winans will always be cool wit me because ' tomorrow ' by the winans is one of my fav gospel songs ! and he sent my nippy home right !
262152312183746560	72026704	negative	navi rabbit in for spay on tues and she's just had a phantom pregnancy . what timing . this means day of bunwatch and raspberry pi . no city EMOTICON_SAD
260820036103589888	25322188	negative	i can't forgive farrackhan for the malcolm x thing . and ninjas ain't done sht since the million ninjas march ... name one thing . where the$
NA	DEV-200480	positive	" if i knew that tomorrow the world ends , i still today , plant a tree . " main luther king
262376030457704449	15595632	positive	... may be that's why bjp is defending gadkari : they are all in the ' game ' . as shourie famously said , cong & bjp are now one pay .
226227355293728769	113009210	negative	ghost rider 2 is pretty shit .. i liked the 1st one in all honesty but the 2nd is badly directed .. the shaky camera style is disorientating
NA	DEV-201603	positive	AT_USER in the words of dr. king , " i may not get there with you , but i want you to know we as a people will get there "
NA	DEV-200890	positive	the goal-celebration i did when i scored my 2nd goal in the el clasico last sunday is dedicated to ellai , my loved one .
248540989080338432	186933571	negative	great ... we had tickets to see the preds on the 29th & now the games have been cancelled . #nhllockout
NA	DEV-201261	negative	my nephew is moving to florida tomorrow and he won’t even say bye to me . what an asshole .
216418827905409025	114946688	negative	AT_USER yes i am . coz for me when henry , pires & others left & also cesc may be , were more sad than this rvp ! but do u think he's leaving ?
NA	DEV-201040	negative	AT_USER i’m sick with something ill be at school on monday though
NA	DEV-201461	positive	AT_USER i know u may not have time but any chance me and the mrs can grab a photo at newcastle arena tomorrow ? #bestintheworld
263442943745069057	487995757	positive	smashing fifa atm won the capital one cup , 1st in the league and in the finals of the f.a cup and champions league
111483585390854144	147606409	negative	peyton manning ... nooo !!! if cuis painter is staing on sunday , i am going to lose my shit .
NA	DEV-201051	positive	this time 18 yrs ago we won our 1st game of the season v west ham thks to a goal from gary ablett . also 1st day in my current job .
NA	DEV-200908	negative	watching bad reality television with drew before he leaves for georgia tomorrow . bad reality tv ... is that redundant ? haha #ilovemybestfriend
NA	DEV-200501	positive	yay omg we are off school on april 1st we break up for the hols so if janet stays over in liverpool i could try and meet her the next day or
256419540211208192	17296530	negative	another nca football coach needs lessons in pr 101 . #1 don't make matters worse by trying to intimidate the media . HTTP_LINK …
256748929889214466	22010367	negative	AT_USER yep . once it's lost , it can never be returned . i was in constitution hall last fri . got chills . so much history was almost lost
255732744762580993	38812075	positive	preseason ! basketball ! #kubball mt AT_USER cole aldrich will sta in place of kendrick perkins against the rockets tomorrow night .
264214691746816000	17165909	negative	i may ask my doctor for ambien on election night . i'd rather sleep through it and hope i wake up to footage of mitt crying over his loss .
263734031890382848	19967766	negative	#motochat a1 . live in ne scotland ... winter riding would require hand full of nails thru the tyres . no ride season nov-mar ; 0 (
111359975405780992	265712255	positive	its 2 am & i have to wake up at 5EMOTICON_HAPPY0 in the morning . to sleep or to keep watching jersey shore ? to sleep ! nah , i think i'll stay up EMOTICON_HAPPY
NA	DEV-201248	positive	another les miles gem : " when you’re challenged , and if you enjoy challenge , we’ll , you enjoy it . " from monday’s presser .
264053084148334592	609963756	negative	AT_USER well tomorrow you have to share a bed with ash ... i dont really know what is worse !!
100200646946455552	35116010	negative	not sure if i want to go to eng v holland game on wed , only got tickets coz of arsenal players , might not feature now EMOTICON_SAD
261749715144691712	602008557	negative	real madrid coach jose mourinho faces fuher selection dilemmas ahead of sunday's la liga trip to real mallorca , with sami khedi ... #fb
240366397790765056	61771813	negative	bjp doing drama to hide facts , says minister - the government tuesday accused the bharatiya janata pay ( bjp ) of ... HTTP_LINK
263673159583145985	57504781	negative	people getting off caltrain at 4th and king for the #sfgiants parade are already pretty wasted ... at least they didn't drive in i guess .
NA	DEV-201139	positive	AT_USER geaux tigers ! hope to see you wearing that purple and gold on saturday nights in death valley !
262372288865914880	71413288	negative	i just realized that thalia is going to be toured tomorrow for an hour lmao
NA	DEV-200787	positive	AT_USER you and matt and alex . EMOTICON_HAPPY no school thurs or fri .
264147934558433281	76129545	positive	i have a good feeling about saturday the money will be coming my way ! AT_USER AT_USER jacob
NA	DEV-200516	positive	AT_USER please justin follow me ? hope everyday ! je t’aime ! can wait to see u in paris for the 1st time ! je t’aime EMOTICON_HAPPY
261145082932101120	23725610	negative	i love how the #knicks get a good center for the 1st time since ewing & all of a sudden the AT_USER gets rid of allstar voting for the position
264143133313495040	84660127	negative	i feel do bad .. my boo asia bday event maybe cancelled for this sunday !... i was sooo looking forward to it
NA	DEV-200609	negative	i was legitimately more impressed and intimidated by the devil inside than with pa4 . might not see the 5th one at all .
NA	DEV-201079	negative	AT_USER AT_USER .. lefraud can not carry his team in dah 4th qtr !! we’ve seen it time an again ! he looks for miller and chalmers ... etc !
264059682132467712	220246772	negative	i keep thinking about the fact that mmg will be in lexington on saturday and i won't be there EMOTICON_SAD((
102522834261262336	9141832	negative	displeased with lion , i may take this oppounity to learn windows 7 . or linux . or poke myself in the eye .
118152301532823552	329317762	negative	aw what the hell cuis painter coming in and we give up 3rd and 18 conversion .
262143223819022336	343275114	positive	real test for #bayern this weekend against the in form bayer leverkusen . a win at home on sunday will go a long way towards a 15 win streak .
NA	DEV-200471	positive	3rd in 2 games !!! emile heskey bags the opener for newcastle jets . he scores when he wants ! :p x ) HTTP_LINK
101814905275039744	69508768	negative	AT_USER yah i know it's on . but it keeps saying monday night football and says mnf on the scoreboard . i'm just confused bc it's thursday
NA	DEV-201443	positive	in case you were unawares , dwight howard is absolutely going ham in la right now . like wow . it’s only the 3rd q .
NA	DEV-201050	negative	i am manipulative : knightley : los angeles , nov 2 : actress keira knightley says although she does not like some t ... HTTP_LINK
264223259338366976	164121646	positive	AT_USER can't wait to see you dec 5th , at msg in ny EMOTICON_HAPPY
261390324688097280	163041118	positive	#nw b2st's 3rd anniversary live stream with subs yay ~
264208831398154240	636386916	negative	i wanna go to the studio with ulysses n them tomorrow , but i cant . #bars
262082580361379840	739945399	positive	yeah i'm pretty sure i'm going to selma tomorrow .
255732290246815744	315400337	positive	billy cundiff may be leaving washington . hopefully he won't miss the door on the way out .
111929406846545920	28983293	negative	balls . i forgot celebrity juice was on tonight .
105255718269104128	111005623	negative	nikki walker will miss rugby world cup on account of the knee injury he sustained yesterday v italy . details on HTTP_LINK .
262548173606752256	72097314	negative	on 17th anniversary of rabin assassination , netanyahu calls murder ' one of the worst crimes of the new age ' HTTP_LINK
233950706476929024	176172631	negative	it's fucking friday ! so it's only right to bump " friday " by flatbush zombies at ignorant levels
262176316093251585	866598830	negative	seriously bummed that #perksofbeingawallflower isn't playing at any of the bases here on okinawa ... may fly home just to see it !
250251320395710466	20864087	positive	occupy unmasked with andrew breitba - citizens united productions HTTP_LINK via AT_USER *happy & cheery monday ! * lol or no ???
264094586689953794	332474633	negative	talking about act's && sat's , deciding where i want to go to college , applying to colleges and everything about college stresses me out .
100167365307797504	235637838	negative	the safest place to be in tottenham tonight is the spurs trophy cabine t.t here's no chance of looters visiting there .
NA	DEV-200954	negative	AT_USER ben has said his 1st sb he played like shit and against the packers he played ok but 3 picks hus
263726997581217793	51854908	positive	another #chelsea vs #manchesterunited today for the 4th round of the carling cup !! don't miss out
263872478613479425	271877284	positive	scorcher fest returns to the duke again for a huge day of live music ! this years record 180 acts ! sunday 18th ... HTTP_LINK
261619557951737856	22385020	positive	driving west towards banff as the sun sets on the mountains . it's comfoing to see those hills again . home HTTP_LINK
100032613074485248	79893160	positive	finally wrapped up shooting in vegas , time for a good night on the town EMOTICON_HAPPY
264034436419555328	487277064	positive	AT_USER he'll be the eli manning of the nba , they r both 2 of the best 4th quaer players in their spos #closer #killerinstinct #splapa
260924360972464128	587092903	positive	i love you too riri ! can't wait for friday ! EMOTICON_HAPPY
258880666509406209	2066451	negative	AT_USER AT_USER AT_USER AT_USER and sad as it is , the 6 month waiting time still means i will be on h before i would have had 1st
100155788294762496	223639114	positive	AT_USER morning gorgeous u were rite i thought it was b/slisten to this nicki minaj did hhave domestics HTTP_LINK …
216117504215490560	574628406	negative	#filmquotefriday " you were the worst fucking deal i ever made ! " johnny blaze , ghost rider : spirit of vengeance . on 3d blu-ray and dvd monday !
262914528226967554	17589577	negative	"" a single-vehicle crash early sunday morning claimed the life of a selma teen . james brandon banks , 19 , was ... HTTP_LINK
203613546850947072	305096142	positive	the wichita wild still have a shot to make the play offs ? looking forward to saturday's game ! bet some ww players get nfl contracts .
254598977389985792	476485701	positive	AT_USER just sent the #ffc unibet preview for tomorrow through and , by the way , louis saha's genuinely two-footed .
236592242662461441	140156243	positive	interesting to see cliff avril sta . told me wednesday he wasn't sure if he was ready to go . obviously , he is .
NA	DEV-201199	negative	AT_USER this game reminds me of the cotton bowl game ; we controlled it , but not enough points . afraid of 2nd half lsu dominance .
NA	DEV-201560	negative	let’s all talk shit about the thunder at school tomorrow now . since they talk too much about the lakers .
102946589009657857	143622649	positive	as good as the fights were tonight i'm glad this one is over . one day closer to seeing anderson silva clown a massive asian man #spidersense
172493438896447489	14281806	negative	i really feel like poor planning was involved in whatever it was that made ash wednesday and national margarita day collide
NA	DEV-200619	positive	contraband with the boys ! so eager to finally watch it !! AT_USER AT_USER #monday #bored #ineedmoregirlfriends #pathetic
NA	DEV-200511	positive	touchdown #3 !! 21-0 at the beginning of the 2nd quaer is kinda ridiculous . haha . oh well , roll tide !!
NA	DEV-200420	positive	" AT_USER : i didn’t want new york to miss my madonna show . get ready for monday ! it’s gonna be on wnbc ! " aw how nice
