NA	DEV-200023	neutral	. AT_USER : another close-range iu shot goes high . kyle schickel checks in for missimo . kyle missed the wisconsin game last sunday .
NA	DEV-200024	positive	lana del rey at hammersmith apollo in may ... very badly want tickets
NA	DEV-200025	neutral	shaw wouldn’t let luck throw late in the fiesta bowl , but he’s fine with nunes throwing a fade route on 4th and 4 w/ 1:50 left .
NA	DEV-200026	negative	monday before i leave singapore , i am going to post something that might be offensive .
NA	DEV-200027	positive	abc has AT_USER , and the country music awards , they may still have a little credibility come wednesday . #tcot
NA	DEV-200028	positive	here in the philippines , its november 2 and i was like where’s my phone ?! what is the time in london ?! #excited #littlethngs AT_USER 
NA	DEV-200029	positive	tonight dr. terrie hale scheckelhoff will be formally installed as the 11th head of school . welcome to the saints family AT_USER !
NA	DEV-200030	neutral	man , bye . i gotta work all day and drive to houston tomorrow .
NA	DEV-200031	neutral	AT_USER won’t get emojis till tomorrow beeeotch ! when is your grandma going back to brazil ? i wanna see your fam before they leave !
NA	DEV-200032	negative	’ love-cheat ’ daniel radcliffe splits with girlfriend rosie coker : london , oct 19 : daniel radcliffe has split wit ... HTTP_LINK
NA	DEV-200033	positive	AT_USER he’s a true niners fan , he brought it up in a interview during his 2nd season . EMOTICON_HAPPY
NA	DEV-200034	positive	patriots extend lead , cruise into 4th with 38-7 lead - pats pulpit : the patriots extended their lead in the 3rd ... HTTP_LINK
NA	DEV-200035	positive	AT_USER yeah i think so . we saw suarez score up near us and we played pretty well 2nd half so it wasn’t so bad . probably should’ve had et
NA	DEV-200036	neutral	i may exit off twitter and fb and thug with instagram btw its blonde_lifestyle : insta
NA	DEV-200037	neutral	indiana 1 , nohwestern 0 , end first half , men’s soccer . eriq zavaleta’s 16th goal the difference . iu dominating play . #iusocc
NA	DEV-200038	neutral	vh1’s " mob wives " celebrate the 20th anniversary of the AT_USER clothing line in new york city - HTTP_LINK AT_USER 
NA	DEV-200039	positive	pretty little liars was the shit ! i can’t wait til tomorrow ! i wanna see who all innocent & who got something to do with allison dying !
NA	DEV-200040	positive	AT_USER texas and baylor both looked awesome last night . we are heading to the games tomorrow night . i say final is texas/baylor
NA	DEV-200041	neutral	if you are in vancouver this weekend , check out AT_USER on sat . at 20:00 @ the commo in vancouver , bc HTTP_LINK #conce
NA	DEV-200042	positive	great game girls !! on to districts monday at fox !! thanks to the fans for coming out EMOTICON_HAPPY
NA	DEV-200043	neutral	jesiah of course can’t fall asleep . so since he’s off school tomorrow , he’s cuddled up with mama watching wizards of waverly place EMOTICON_HAPPY
NA	DEV-200044	neutral	AT_USER AT_USER it says on wiki that the ep will now air on the 13th , no links at the moment for it .
NA	DEV-200045	negative	cardinal men take 4th in cypress point tournament : a good host never outshines their guests , but the stanford me ... HTTP_LINK
NA	DEV-200046	neutral	who’s going to concords football game this saturday ?
NA	DEV-200047	positive	#7factsaboutmybestfriend 17 , plays softball , loves the lakers , she’s a la girl , junior , bihday september , 15th & she loves her black boys !
NA	DEV-200048	neutral	so friday at onyx there was a bachelor pay & the best man tells the bachelor , " you getting married tomorrow ! " the bachelor says ...
NA	DEV-200049	positive	waking up to a niners win , makes tuesday get off to a great sta ! 21-3 over the cards and 2 games clear in the nfc west .
NA	DEV-200050	positive	contest tomorrow ! i will post a local tucson propey that is currently active in the tucson mls . the first person ... HTTP_LINK
NA	DEV-200051	neutral	AT_USER AT_USER if it’s the iowa vs . indiana game , we may be the only two there ! #ticketsareprobablyfree
NA	DEV-200052	negative	AT_USER nooo this sunday is the last episode of downton abbey . EMOTICON_SAD there’s a christmas special coming but that’s ages away .
NA	DEV-200053	positive	AT_USER im so excited even though i wont see you til novemeber 5th . oiershdjkfwle good luck tonight , kidrauhl !
NA	DEV-200054	negative	i believe the snobish mainstream media , abc , cbs , nbc , cnn , msnbc may get their comeupance this election . people r sick of their bias !
NA	DEV-200055	neutral	if you didnt see it already heres my halloween effo from saturday - david bowie frm the labyrinth as a vamp ! HTTP_LINK
NA	DEV-200056	negative	well if no ones going to school tomorrow then i guess i won’t go :p
NA	DEV-200057	positive	tom brady wins afc offensive player of the week for 22nd time HTTP_LINK ( via AT_USER )
NA	DEV-200058	negative	watching contraband on the pvr & it’s too frigging predictable to continue watching . gonna go wash my hair . #friday
NA	DEV-200059	negative	AT_USER AT_USER i’d be pretty mad if the packers took bernard in the 1st just bc , cooper/eife would be better imo .
NA	DEV-200060	neutral	herald sun : afl stars make their ufc 152 picks : dane swan and gary ablett give us their pick ... HTTP_LINK #sidebyside #gopies
NA	DEV-200061	positive	very amazayn voice to the 1st verse man zayn malik ! AT_USER xx
NA	DEV-200062	negative	steal by chalmers , on the break away and is fouled by garnett . that is his 3rd foul of this game . #celtics #299comm
NA	DEV-200063	neutral	AT_USER you out again on thursday for #anightmareongeorgestreet at chalmers ?? #round2
NA	DEV-200064	positive	free to watch !!! justified : " justified " follows marshal raylan givens , a modern day 19th century-style lawman , w ... HTTP_LINK
NA	DEV-200065	neutral	AT_USER come suppo the show/movement at park dale high school on oct 26th from 8-11 w/ aja , dreamteam , hqb , dsb & hib
NA	DEV-200066	positive	AT_USER i admire the relationship u have with your family . lol iron man’s a pretty suitable costume . good luck monday go saints !
NA	DEV-200067	neutral	AT_USER well i went maths on mon , tues + wed but cba now youu ? & nopee just town today and thats itt x_x
NA	DEV-200068	positive	lance just left , dinner with the fam was great . managed to watch napoleon dynamite and the devil inside . long story sho : wonderful sunday .
NA	DEV-200069	positive	come see the david bowie tribute show i’m in @ king king , h’wood , nov 4 & 5 ( my b’day ) . 6 singers/dancers , 6 pc band - killin !
NA	DEV-200070	positive	your like jordan’s on a saturday i got to have you and i cannot wait . .
NA	DEV-200071	neutral	but i wanna wear my concords tomorrow though but i don’t feel like it
NA	DEV-200072	neutral	gonna watch grey’s anatomy all day today and tomorrow EMOTICON_HAPPY
NA	DEV-200073	neutral	AT_USER heey do you know anything about uva’s falll fest loll they invited me so im going this sat but i really dont know what it is loll
NA	DEV-200074	neutral	AT_USER when that sun is high in that texas sky , i’ll be buckin it to county fair . amarillo by morning . amarillo ill be there ...
NA	DEV-200075	positive	up 20 points in my money league with vernon davis and l . fitz still to go tomorrow . thats what i like to see
NA	DEV-200076	positive	deejaying this friday in the first chop it’s chris actual smith with a smashing mish mashing of tunes from stoke ... HTTP_LINK
NA	DEV-200077	negative	the rick santorum signing that was scheduled for tomorrow at the books a million in exton , pa has been cancelled due to the weather .
NA	DEV-200078	neutral	just noticed ricky gervais and stephen merchant’s life’s too sho staed airing on bbc enteainment . check it out on sunday , 20EMOTICON_HAPPY0 .
NA	DEV-200079	neutral	AT_USER lol yep looks like it ! was after el clasico on sunday . i didn’t like her lol and this doesn’t look serious so i’m cool lol
NA	DEV-200080	neutral	AT_USER AT_USER as usual no . you can skype with me this saturday kot . still in milan bro .
NA	DEV-200081	neutral	back in stoke on trent for the 2nd time today !
NA	DEV-200082	neutral	first girls varsity basketball game tomorrow at 6:00 pm then football senior night at 7:15 pm see you there ! go saints !
NA	DEV-200083	neutral	#ufc lightweights AT_USER vs AT_USER set for tuf 16 finale on the fx december 15 card , prelims on fuel tv and facebook . #mma
NA	DEV-200084	neutral	AT_USER slide thru sometime this weekend ill have somethin yu can sip on lol gotta make a abc run tomorrow anyway
NA	DEV-200085	neutral	the fact that i still havent decided if im going to wvu tonight or tomorrow night hmmm
NA	DEV-200086	negative	AT_USER sure absolutely -- i meant out of the bachmann , perry , santorum , herman cain bunch this election . and romney was not my 1st choice
NA	DEV-200087	negative	AT_USER re levein discussion on wed . can’t keep changing boss , but he is far too negative . brazil gone , new boss cud experiment .
NA	DEV-200088	neutral	today in history november 02 , 1958 elvis gave a pay at his hotel before going out on maneuvers . he sang and ... HTTP_LINK
NA	DEV-200089	positive	hustle cause you got to then kick back n pay everyday like its fri
NA	DEV-200090	neutral	AT_USER sam groaned . " don’t /remind/ me ... " he murmured . he adjusted himself in his pants and sat up . " we leaving then ? "
NA	DEV-200091	positive	i can’t sleep . way too exited about vancouver tomorrow ! i’m like a kid at christmas .
NA	DEV-200092	neutral	coming to greenville tomorrow for my last few days in sc , then it’s west coast shawwty
NA	DEV-200093	positive	enteainment : tina fey and amy poehler are hosting the golden globes , airing jan 13 . get ready for a night full of laughs !! -ashley&alyssa
NA	DEV-200094	neutral	who’s going to plymouth town tomorrow ?
NA	DEV-200095	negative	#pause i bet the clippers are gonna get in the lakers ass friday ( today )
NA	DEV-200096	neutral	if you do another season of big brother please please please bring friday night live back !! everyone wants it back on ! AT_USER #bbau
NA	DEV-200097	positive	AT_USER : it’s #confirmed that you can listen to the deluxe version of tmh on itunes 9pm gmt on nov 5th , monday .
NA	DEV-200098	neutral	i said it b4 dat gucci been promoting his mixtape 2 drop on 10/17 since august , gotti just up & tried 2 come out on da same date
NA	DEV-200099	positive	busy day tomorrow , staging at bliss instead of sustenio !! both very cool places . and my last night in texas . its gonna be great ! EMOTICON_HAPPY
NA	DEV-200100	neutral	my pain may be the reason for somebody’s laugh . but my laugh must never be the reason for somebody’s pain - charlie ch HTTP_LINK
NA	DEV-200101	neutral	might do my spo work on the train tomorrow cbb right now
NA	DEV-200102	neutral	just watched most of movie , missed the 1st 20 min . s , but ... i thought y2j was in it ! looked like him , said chris jericho in credits , but ... nah ! EMOTICON_HAPPY
NA	DEV-200103	positive	thursday night is reserved for comedys on nbc , fx and tonight , nfl network .
NA	DEV-200104	neutral	at the monday night football game cardinals vs niners with steve edlefsen and matthew kroon . HTTP_LINK
NA	DEV-200105	negative	mitt romney falsely claimed he saw his father march with main luther king jr. HTTP_LINK mitt romney what won’t you lie about ?
NA	DEV-200106	positive	HTTP_LINK its going down in #deathvalley this saturday ! geaux tigers AT_USER AT_USER AT_USER 
NA	DEV-200107	positive	get to see my big sis sunday and watch the packers game ! #missher AT_USER 
NA	DEV-200108	positive	not only is AT_USER home from china , she’s in la ... i called her and screamed mandyyy ... i’m gonna hug her for 2 hrs tomorrow !
NA	DEV-200109	neutral	AT_USER may i know if there is still a chance to meet tiger woods before he leaves singapore ?
NA	DEV-200110	positive	going to singapore tonight EMOTICON_HAPPY excited for skyfall + penny boarding tomorrow !
NA	DEV-200111	negative	firework just came on my tv and i just broke down and sat and cried , i need help okay
NA	DEV-200112	negative	AT_USER you ain’t gone do shit tomorrow we gone see chicken shit
NA	DEV-200113	negative	my great grandpa was gonna march with dr. king but he said " nah man , why march when i can finger these white bitches instead ? "
NA	DEV-200114	neutral	remember this ? santorum : romney , obama healthcare mandates one and the same HTTP_LINK #therealromney AT_USER AT_USER 
NA	DEV-200115	positive	watching napoleon dynamite with AT_USER = best friday night ever ! #throwback
NA	DEV-200116	neutral	AT_USER did romney’s dad march with dr. king yes or no ?
NA	DEV-200117	neutral	last man standing season 2 premieres november 2nd on abc with an election theme HTTP_LINK via AT_USER 
NA	DEV-200118	positive	bama maintains the longest active unbeaten streak as they march ( again ) to the national title . roll tide !
NA	DEV-200119	neutral	uploading my ipod for tht drive back to the o tomorrow
NA	DEV-200120	neutral	AT_USER i’ll donate $5 to the homeless guy on 3rd st. if u can talk AT_USER into letting us judge the next miss america
NA	DEV-200121	negative	so clattenburg’s alleged racism may mean end of his career ; terry , suarez , rio use it and can’t play for a couple of weeks ? #consistency
NA	DEV-200122	positive	AT_USER AT_USER watching this great interview with ava duvernay-new film coming out fri . with the beautiful nigerian actor from red tails
NA	DEV-200123	negative	pretty little liars is not back until the 8th of january !!! i’m devastated
NA	DEV-200124	positive	i like how each friday the announcers hype how alabama can be beat and each monday state how alabama is still number one ...
NA	DEV-200125	neutral	AT_USER i’m going to blockbuster tomorrow to get devil inside if that’s okay ?? EMOTICON_HAPPY
NA	DEV-200126	neutral	[ espn ] sec lunch links : some linkage for you on a thursday : alabama will throw some different thing ... HTTP_LINK #razorbacks
NA	DEV-200127	neutral	" AT_USER : better qb : ben roethlisberger or eli manning ? you make the call - and watch them face off this sunday . " tony romo .
NA	DEV-200128	neutral	damn only the 2nd day in the nba season and tony parker already hitting game winners #clutch
NA	DEV-200129	positive	thanking all my lucky stars . ( no madonna ) " with the sun in the mornin ’ & the moon in the evenin ’ i’m alright . "
NA	DEV-200130	negative	the philippines just passed a law worse than sopa , which actually criminalizes criticizing someone online . HTTP_LINK
NA	DEV-200131	positive	emile heskey has sure staed his a-league career well . 4 goals in 3 games ! may it continue . " match stats HTTP_LINK
NA	DEV-200132	neutral	AT_USER hey it’s natalie the intern at cbs 47 do you mind if i shadow you tomorrow or monday or whenever it’s convenient for you ? EMOTICON_HAPPY
NA	DEV-200133	neutral	when i was little my brother liam asked me " is it tomorrow yet ? " and i replied " no , it’s always today . " #5yearsold #bookofquotes #smababy
NA	DEV-200134	neutral	AT_USER you are top billing to shakespeare in google but 2nd in wiki . one , a master of english ; the other , from stratford . #shatoetry
NA	DEV-200135	negative	AT_USER sorry !! still hope to see you in los angeles in february !! #nftyconvention
NA	DEV-200136	neutral	but some of ya need to calm down , there just snippets ! and besides we get to hear them on itunes on monday so it’s not really a big deal !
NA	DEV-200137	positive	AT_USER gary ablett has to be a #monty surely . a lot of losses , but clearly best and most influential player in the #afl #jobe & thommo 2nd
NA	DEV-200138	negative	these past few weeks i haven’t been excited about scandal , grey’s or fried chicken thursday ... this semester has shown me no mercy smh
NA	DEV-200139	negative	AT_USER cheers 4 the ticket ed 4 wednesday , steve looks a bit like ricky gervais #ugly fucker
NA	DEV-200140	positive	AT_USER i’ll be in london , within zayn’s bihday the 12th of january meet you there hahaaha dreams and imagination of mine ..
NA	DEV-200141	neutral	AT_USER AT_USER nor’easter superstorm with snow and low temps according to fox HTTP_LINK it may change paths by then
NA	DEV-200142	neutral	but honestly i think miami may be the alabama of the nba .
NA	DEV-200143	neutral	AT_USER well said on hmw . can you now address why texans fans file out of the stadium midway through the 4th qtr of every game ?
NA	DEV-200144	negative	AT_USER girl exactly but i’m mad because they pushed gotti date back ! but fuck all that november 23 rva ! shawty how you acting ??
NA	DEV-200145	neutral	on the jersey shore , emotion outweighs cost of rebuilding : bay head , n . j . /boston ( reuters ) - the people of the jersey shore may feel ...
NA	DEV-200146	negative	AT_USER the may have the best defense .. but they still lost to the packers
NA	DEV-200147	negative	sad scenes about underoath splitting . off to newcastle tomorrow for the weekend . try catch the #arsenal game too . AT_USER if yr about
NA	DEV-200148	negative	anybody at the trib : where is ike taylor’s friday column ? sucks i can’t find it . first one i’ve actually looked forward to reading .
NA	DEV-200149	positive	get pumped for the new season of justified !! #january
NA	DEV-200150	negative	sunderland have some shit fans ! they all were going home with 10 mins of the game left . demba ba still 2nd top scorer #lalas #smb
NA	DEV-200151	positive	#7thingsaboutmybestfriend 1 . she is in love with zayn malik and beau brooks 2 . ive known her since 5th grade EMOTICON_HAPPY 3 . she is so tiny !
NA	DEV-200152	positive	i hope anderson stas tomorrow’s game he did very against chelsea
NA	DEV-200153	positive	AT_USER look forward to seeing you in newcastle tomorrow night ! i’ll be front row wearing a broski t-shi ! #wwwyki
NA	DEV-200154	negative	AT_USER the fiesta bowl . and i was surprised to see they were ranked 6th in the polls . cuse don’t get alot of love in football land
NA	DEV-200155	neutral	AT_USER it’ll prolly sound like the 1st pluto which was ... ok , i wonder if he gone have kanye on it
NA	DEV-200156	neutral	i’m going to the texans game sunday !
NA	DEV-200157	positive	new series of greys anatomy stas on 07 november - one good thing about winter is the return of the best us shows ! #nightsinfrontofthetelly
NA	DEV-200158	positive	jerred tomorrow followed by a day of nothing but xbox sounds great . then next friday . so much excite .
NA	DEV-200159	positive	AT_USER " wicked " welcome to new england ! are you still in boston ? im going to mass tomorrow to my friends house
NA	DEV-200160	negative	we all know that ike taylor got the 3rd top player of the game for his swaggin ’ prowess only . #snf
NA	DEV-200161	neutral	suarez is 1 yc away from a domestic suspension . if he picks up a yc this sunday vs newcastle , then he will miss the clash at sb next w/end .
NA	DEV-200162	negative	two-thirds of the ncaa football season are completed . the race for the bcs title game is heading to a huge controversy . HTTP_LINK
NA	DEV-200163	positive	is demba ba sunderlands 2nd top scorer , i believe he is . #thunlun
NA	DEV-200164	positive	#hawks fam , twitpic your halloween costume to win a pair of tickets to see the hawks defeat the rockets this friday AT_USER 
NA	DEV-200165	negative	sitting at home on a saturday night doing absolutely nothing ... guess i’ll just watch greys anatomy all night . #lonerproblems #greysanatomy
NA	DEV-200166	negative	cardinals try to pick up the pieces against packers : embarrassed on monday night , the arizona cardinals are left ... HTTP_LINK
NA	DEV-200167	positive	AT_USER dear one was driving from newcastle . sunday ? so glad AT_USER liked it - it was great to meet you norelle !
NA	DEV-200168	neutral	AT_USER the 6th chapter talks about malcolm x and i think main luther king ,. he kinda contrasts them
NA	DEV-200169	negative	5 ) don’t mention the score : ’ do we want revenge ? no . ’ - wenger ahead of the united game on saturday HTTP_LINK
NA	DEV-200170	neutral	AT_USER online it said one direction tix for paris april 29th 2013 go on sale at 10am , what site can you buy tickets !
NA	DEV-200171	neutral	AT_USER u going to chalmers tomorrow ?
NA	DEV-200172	positive	off to anfield on sunday for lfc vs newcastle with AT_USER #excited
NA	DEV-200173	positive	AT_USER mr howard webb did a fantastic comback in chelsea match 05 february 2012 - with the help of two magic penalties of course ...
NA	DEV-200174	neutral	on the jersey shore , emotion outweighs cost of rebuilding : bay head , n . j . /boston , nov 2 ( reuters ) - the people of ... HTTP_LINK
NA	DEV-200175	positive	cowboys will beat the falcons sunday #istamp
NA	DEV-200176	neutral	check out sir terry leahy aicle in saturday’s telegraph weekend section re why he invested in gcse maths resource HTTP_LINK .
NA	DEV-200177	negative	AT_USER plagiarism . sopa’s gonna get you on october 3 .
NA	DEV-200178	positive	vegas beat : ellen reveals that madonna helped her come out of the closet : tuesday’s episode of ellen featured th ... HTTP_LINK
NA	DEV-200179	positive	can’t wait to go to the wvu vs . tcu game on saturday
NA	DEV-200180	positive	very much looking forward to saturday . afternoon tea and firework display at the celtic manor .
NA	DEV-200181	neutral	AT_USER hahaaa . well if u wanna take me to brazil i ain’t gonn say no . how about viva brazil tho next friday night ? bit cheaper xxx
NA	DEV-200182	neutral	16:46 steven pourier , jr. ( olc ) made the 1 shot free throw . dasu leads 8 - 6 in the 1st half . #naiambb
NA	DEV-200183	neutral	trent richardson has the browns out to a 7-0 lead over the chargers on sunday . HTTP_LINK
NA	DEV-200184	neutral	gerrard : " every single time they got the ball to their keeper it came in long " . sunday’s long ball stats - tim howard ( 15 ) , brad jones ( 20 ) .
NA	DEV-200185	positive	muhammad ali came into my work tonight to eat ... i think that being in the presence of a legend made this tuesday pretty legit .
NA	DEV-200186	positive	" i didn’t want new york to miss my madonna show . get ready for monday ! it’s gonna be on wnbc ! " there is a god EMOTICON_HAPPY33 thanks ellen : ’ 3
NA	DEV-200187	neutral	AT_USER AT_USER maybe ksrc needs a wrasslin ’ recap then . AT_USER once mentioned we may have things about the bachelor
NA	DEV-200188	negative	life just isn’t the same when there is no pretty little liars on tuesday nights .
NA	DEV-200189	neutral	( times pic ) lsu coach les miles said bcs title game has no bearing on saturday’s matchup with alabama HTTP_LINK #lsu
NA	DEV-200190	negative	" AT_USER : we look like uva . there i said it . " so sad but so very true .. november 24th is going to be a circus
NA	DEV-200191	neutral	class early in the mornjng =\ it’s bedtime ! but do get to see my sam tomorrow EMOTICON_HAPPY
NA	DEV-200192	positive	hey AT_USER EMOTICON_HAPPY suppo to the philippines ? cybercrime law to be in full effect tomorrow . our version of sopa #junkthecybercrimelaw
NA	DEV-200193	negative	" AT_USER : " despite what you may have heard , i actually do give a shit . " -- honey badger , in an interview with piers morgan " AT_USER 
NA	DEV-200194	positive	i get to see ces tomorrow !!! best news since the hurricane . he better not forget his flashlight !
NA	DEV-200195	neutral	can mike brown play golf ? he may need to hit up the stanford women’s team w ty willingham after this sta , honestly ... #lakers
NA	DEV-200196	positive	#njed please join AT_USER and myself this tuesday @ 8EMOTICON_HAPPY0 pm as we discuss hib . special guest moderator AT_USER glad to have you .
NA	DEV-200197	neutral	remember the midterm elections ? remember the wisconsin recall ? just wait for next tuesday .
NA	DEV-200198	negative	just been informed my police hat from saturday has made a home in chalmers and no doubt has made a home with some skank sob
NA	DEV-200199	positive	it’s either ua or au for grad school . as much as i love alabama , i’m thinking auburn may be the better choice for me .
NA	DEV-200200	positive	watched a pride and prejudice play and then the season finale of the 2nd season of downton abbey . tonight is so british .
NA	DEV-200201	neutral	AT_USER devil’s in the house of the rising sun . chicken’s in the bread pan picking out dough , granny does your dog bite , " no child , no "
NA	DEV-200202	negative	i hate how mlk jr got caught apewalkin at the selma march ( reason why white people call us monkeys )
NA	DEV-200203	negative	napoleon dynamite may be the most awkward person ever
NA	DEV-200204	neutral	i’m not sure how teddy bridgewater playing in the orange bowl will go over in miami . we may find out .
NA	DEV-200205	positive	AT_USER - spotted : i just saw elvis , i’m beginning to like the temporary 7th floor office . EMOTICON_HAPPY AT_USER 
NA	DEV-200206	positive	got to rockdale today and going back to houston tomorrow thank god !
NA	DEV-200207	positive	AT_USER you got a sweet shout out at a jon huntsman jr speech in st. louis monday night . well done !
NA	DEV-200208	neutral	AT_USER can you pay on the gate on saturday at bolton or not ?
NA	DEV-200209	neutral	china to open cultural centre in nepal : kathmandu , nov 2 ( ians ) china is going to open a cultural cen ... HTTP_LINK AT_USER 
NA	DEV-200210	neutral	why is jay cutler good in the 4th qtr and not others ? good question , espn . could be worse , though ; he could be tony romo .
NA	DEV-200211	positive	pacers fans are going to have fun on saturday ...
NA	DEV-200212	neutral	youtube improves upload process with optional notifications and new tags editor : google on thursday announced th ... HTTP_LINK
NA	DEV-200213	neutral	ay up AT_USER you still want me to get you a pair of tickets for the sunderland match on 2nd jan ( 7.45 pm ko) ?
NA	DEV-200214	positive	congratulations on scoring your first goal for swansea yesterday . may i say that you look exactly like jonas gutierrez ! AT_USER 
NA	DEV-200215	neutral	a lot of work goes into to showing a movie under the stars ! come out tomorrow night at watch joyful noise on our ... HTTP_LINK
NA	DEV-200216	positive	thanks to noon junior school for friday’s superb op anticipate assembly and the fab singing . katy perry’s firework had us beaming all day !
NA	DEV-200217	negative	contraband was prolly the worst below average movie i ever sat and finished watching in my life
NA	DEV-200218	positive	AT_USER | that way , the orange bowl would always be a pa of me . i think it was a wise choice . shit , is it thursday yet ? game time !
NA	DEV-200219	positive	love my new #toy . i mean my ipod touch . 5th generation . does everything but make phone calls and has no gps ability . i don’t need those options .
NA	DEV-200220	negative	AT_USER in other related news , you know there’s no parks tomorrow ?
NA	DEV-200221	negative	gold edges down ahead of us jobs data : singapore ( reuters ) - gold edged lower on friday , with investors waiting ... HTTP_LINK
NA	DEV-200222	neutral	guarantee if i go to maths tomorrow ill spend the whole time talking
NA	DEV-200223	positive	i will watch coach stews fiesta bowl speech before the game tomorrow . just seems right for some reason . i know he is smiling at this team .
NA	DEV-200224	neutral	AT_USER AT_USER ahhh girls if i was not going to dubai on wed i would take u ladies !! hope u can come visit me in land of sand x
NA	DEV-200225	neutral	AT_USER it’s pay on nov 11th at da chalmers community hall 10$ to get n
NA	DEV-200226	negative	holy shit . i just realized that i missed pretty little liars on tuesday . EMOTICON_SAD
NA	DEV-200227	neutral	AT_USER my pa to the al green joint will be done friday ... i’ll shoot you an email with the attachment
NA	DEV-200228	neutral	you should come watch " the devil inside " in the movie room on the 1st floor AT_USER 
NA	DEV-200229	negative	but tonight when i went to see madonna at the scottrade when i walked in i staed crying because i thought about last saturday .
NA	DEV-200230	negative	are the canes the biggest losers in the marlins park deal ? losing the orange bowl = not good for their program . bad look at sun life .
NA	DEV-200231	neutral	sike/april fools/ never say never but this is the exception *** turns on pretty little liars
NA	DEV-200232	neutral	watching cbc news in vancouver , awaiting the wsop circuit event tomorrow . what’s on the canadian network ? the us election - what else ...? EMOTICON_HAPPY
NA	DEV-200233	neutral	this guy is going in the mail tomorrow addressed to the georgia athletic dept . HTTP_LINK
NA	DEV-200234	positive	... it’s jason and i 3rd year anniversary today & it’s my baby makes 3 months today ! im the happiest and luckiest lady on eah EMOTICON_HAPPY
NA	DEV-200235	neutral	AT_USER rob mentioned it in his sept 24th email to ces members .
NA	DEV-200236	neutral	AT_USER so we probably wont hang that long okay ? i wanna see you before you leave china . EMOTICON_HAPPY oh are you going tomorrow ?
NA	DEV-200237	neutral	tim tebow steps out with girlfriend camilla belle in florida ( sun-sentinel ): share with friends : | | top news ... HTTP_LINK
NA	DEV-200238	positive	wow , what a weekend : flying lotus , zombie apocalypse , writing , patriots , dog beach ... goodnight everyone . monday morning , screw you .
NA	DEV-200239	neutral	AT_USER one time i sat next to rick santorum and i swear i was polite the whole time
NA	DEV-200240	neutral	[ espn ] sec lunch links : some linkage for you on a thursday : alabama will throw some different things ... HTTP_LINK #bulldogs
NA	DEV-200241	neutral	AT_USER the bookstore is packed with students buying warm wvu gear for the game this saturday ! #215section1
NA	DEV-200242	neutral	tomorrow : lax -> phoenix -> dallas -> houston . long day of flying .
NA	DEV-200243	neutral	i just have to remember to go online tomorrow and watch grey’s anatomy , scandal , &’ vampire diaries .
NA	DEV-200244	positive	we’re going to be in the rose parade tomorrow with the other obedience club dogs ! lizzie will be wearing roses ! EMOTICON_HAPPY
NA	DEV-200245	neutral	AT_USER can you make an appearance at sbl in january i mean i know u live in california but i promise not to fall this time
NA	DEV-200246	neutral	not 1st time we’ve had shocker at anfield on halloween . we can all see what needs to be done . carry on brendon , you’ve got my backing #lfc
