NA	DEV-200045	negative	cardinal men take 4th in cypress point tournament : a good host never outshines their guests , but the stanford me ... HTTP_LINK
NA	DEV-200357	positive	see you all in the church tomorrow’s miracle service at 7pm , and god will be bless you in jesus name . john 3:16 ... HTTP_LINK
222482940263792640	484372712	neutral	about to begin our sojourn on " mysterious island " for vbs . plane crash , storm , chased by pirates ... and that's just 1st night . 3 times each
264150542836699136	37332933	negative	wth apple ? 1st i go to the apple and there is less then 10 employees working , i have to wait 10 mins to check out . wake up tim cook !!!
244951082315431936	762278132	positive	AT_USER see you tomorrow in po charles hope you're enjoying big brother EMOTICON_HAPPY
259645214552109056	330681657	positive	celebrity saturday ! this is great tea good have around especially if you are going to be at the oscars HTTP_LINK
100892917752791040	45804205	neutral	wow sti is off today since it's singapore's independence day
263134843137830912	237554733	positive	mavs will beat the lakers tomorrow accepting all bets
NA	DEV-200744	neutral	pre-match briefing with ginny : " so who are we seeing tomorrow ? i mean , i know it’s the crows , but who are they playing ? " " gary ablett "
238597398920851456	353242188	positive	7:23 a young savage named suadonte wright was born , i love you baby & may your soul rest EMOTICON_HAPPY33 i miss you donnn !
100047089781850113	27360153	positive	AT_USER aw ! you're such a sweethea ! def ! i'm going to be in dallas for thanksgiving , so i'll be black friday shopping ! let's meet up !
100078457249210368	56147986	positive	AT_USER happy b'day in italy EMOTICON_HAPPY i know it's tomorrow but pay is today ! enjoy your time a mom&davide my disabled boy : we love u2
101846111806955520	284332375	neutral	AT_USER justin bieber is in mexico city and monterrey performing . i hope he doesn't ride any buses at night while there ...
250916348211916800	755824698	neutral	AT_USER same could be said about marie colvin . i may not liked him , nor his employer but he never harmed anyone and he has family .
100076832153546753	66533920	positive	the brilliant drew westen offers a great critique of the obama presidency : HTTP_LINK …
217090205772038146	175599181	neutral	AT_USER lorenzo beasley . he was killed on july 17th of last year on the corner of 53rd and king dr.
264145426695979008	407395156	neutral	the a/science project i did with my brother ( sitting on his coattails ) is coming to edmonton . opens nov 8th . HTTP_LINK
263932269729812480	476697478	neutral	rave reviews ... book now ! sat 3rd , 7EMOTICON_HAPPY0 , the cabinet maker's daughter at shaftesbury as centre . spread the word ! HTTP_LINK …
262637909067300864	115026377	positive	controversy aside , the 2 games shown on tv for super sunday were great spectacles . #bestleagueintheworld
264136941543497728	343171541	negative	AT_USER if you're tryna go noh on iowa there's a bad accident down by 6th street ...
255158455613140993	790538624	negative	ruby can't even take me to breakfast tomorrow EMOTICON_SAD he dropped harold washington .
234017958379274240	608460361	positive	come out and suppo #recapo tomorrow at #silentnight on 113th and king dr. from 4- 8EMOTICON_HAPPY0 pm !!! be the change you want to see .
263514189149122561	243114909	neutral	AT_USER on the 4th before u balik melaka can meet kejap ah ? EMOTICON_HAPPY
NA	DEV-201323	neutral	i will make julian stark flex for every person that sign’s matt’s card tomorrow . he’s been working out to #fightformatt
NA	DEV-200640	positive	welcome monday . time to hustle . get on the train . #hustle #work #love #career #train #chicago #vision #focus HTTP_LINK
100335663613882368	5463692	neutral	AT_USER what you up to man ? did you go see rise of the planet of the apes last night ?
264239027232854016	424461574	negative	oh no she didn't! bgv " AT_USER : i can't wait to make AT_USER listen to two hours of taylor swift during our drive tomorrow . "
263230960076742656	494459096	neutral	people are posting pictures of pics from the movie day after tomorrow , all like ' god have mercy on our souls ' lmfao
100590944558125057	101014684	neutral	i also had a dream last night that football season staed and the ravens were playing the steelers and ray rice was running all over them
253148556125433856	243196788	positive	white day ... one month after the valentine day , march 14th ... it's a romantic day ! xd
NA	DEV-200075	positive	up 20 points in my money league with vernon davis and l . fitz still to go tomorrow . thats what i like to see
100109074204598272	39954001	positive	willie hoon : made in detroit : " i just remember my dad saying , ' we're going to sign a contract today , and you'r ... HTTP_LINK
100533254918127616	289965867	positive	i'm so glad the vampire diaries won an award last night . loves them all EMOTICON_HAPPY HTTP_LINK
100137360385249280	30453305	negative	AT_USER haha was it as bad as your night in barcelona with the bucket o chund !?
258772908917284864	231860595	neutral	wait to yall see the jeremy evans from the utah jazz highlight on sposcenter tomorrow !!
100152383434268672	61711701	negative	if twilight wins all the awards at the tca's tonight , i will burn my twilight posters k ? ok .
NA	DEV-200419	positive	at tomorrow’s heritage convocation we will celebrate the last 125 years of sc history . come to culbeson at 10 am ! HTTP_LINK
264197074625634304	80729071	positive	AT_USER haha ! this weekends crazy esp w/ mike working but i'm throwing you a welcome home 20th bihday 3.0 when you get back from fl
263231131636338691	86817030	positive	nba predictions : champs - mia runner up - lal mvp - lebron 6th man - ginobli rookie of the year - davis most improved - paul george
264017596226084865	312552787	positive	just been to AT_USER with AT_USER for 1st time since blake . walked reggie & anna , 2 really sweet dogs .
200460502860697600	74748785	neutral	AT_USER - ever hear tamias live cover of the winans " tomorrow "
264247546401140736	337202689	positive	AT_USER AT_USER tomorrow is the big day , see you at #bna
263238337303805954	76288540	neutral	lpg consumers can now fill up kyc form till nov 15 : the government has extended by 15 days the deadline for filling ... HTTP_LINK
251006340598747136	606274339	neutral	names of those sholisted 4 interviews manyatta constituency by iebc , r pinned on the iebc notice board embu town . interviews this fri & sat
103671207999700992	17615946	neutral	can someone txt me/ @ reply me if we get any swr related news tonight , i'll be at young adults at church so no internet .
NA	DEV-200134	neutral	AT_USER you are top billing to shakespeare in google but 2nd in wiki . one , a master of english ; the other , from stratford . #shatoetry
NA	DEV-200508	positive	AT_USER i really enjoyed the chicken liver parfait and the featured peperonata risotto ( hope they’re still serving it tomorrow) !
103052887596343297	20438527	positive	tomorrow's the day 2 fleebaggers get sent packing for good ! on wisconsin ! #tcot #teapay #wiunion #wirecall #gop #tpx
NA	DEV-200302	positive	my best friend is trying out for the rose parade tomorrow . i wish you the best shante EMOTICON_HAPPY good luck ! AT_USER 
105544170747330560	74995139	positive	morning , its all systems go for the week !! paytime and deus ex out later in the week this is truly #biwinning
103929606834356224	237557034	neutral	AT_USER but he'll be on a bell tonight revealing the truth about the alabama leprechaun .
NA	DEV-200570	positive	it’s #digitalwednesday ! if you want an mp3 of " keep your foot on the devil’s neck , " be one of the 1st 10 people to respond " i do ! "
100018874132606976	305364212	positive	i'm so happy that the hotel at auburn has free wifi , so now i can watch the o.c before move in day tomorrow !! #thishasgottabeagoodlife
100032433461805057	91838700	neutral	britney : lady gaga's here tonight . me : what ? * watches gaga the rest of the night * me : who's conce was that ? i forgot . ;d
258584734504984576	69865859	neutral	tonight !!! ( wed) -- mike ' slo-mo ' brenner solo opening for jim white at tin angel . 8pm . c'mon out !!... HTTP_LINK
102101355656773632	326733093	positive	AT_USER and i now have 2 things in common . love the red sox and think bachmann is a joke .. too bad he loves bama . there could ve been a 3rd
100125784215261184	252969400	neutral	come novemember thru january dont open your mouth about nfl
253552548714250241	490073790	neutral	i wonder if natchitoches central game home friday i just might go .!
176585828284383232	454672875	neutral	premier league team of the week : van persie makes cut for 10th time this season as szczesny , ashley yo ... HTTP_LINK #football
259521317039116288	113190960	neutral	october 19 , 2012 book news : 20,000 turn out for the southern festival of books what do keith richards and margar ... HTTP_LINK
263357618570006529	19992655	neutral	not that i want to tip my hand ... but there will be moves in both pofolio's tomorrow morning at 8EMOTICON_HAPPY5 am ( cst ) home run and follow the $$
263651627372777473	19594426	neutral	fact of the day ; halloween night is papa john's second busiest night of the year behind super bowl sunday .
264150888086650880	894183420	negative	AT_USER u wont be able to buy me that latte tomorrow if u work from 3-7 sillly , unless we go to gets it once were with troy and them o:
NA	DEV-200645	negative	AT_USER seriously , got punished for a month in the 8th grade for going to contraband and its been downhill since #wildchild
264072802116726784	63510915	positive	AT_USER maby cuz u are sooo good at bowling and they are now scared from u :p they got sick from u taking the 1st place everytime
244954602452156416	615453097	positive	watching " the woman in black " for the 9th time hahaha
263401784637272064	748026608	neutral	why does everyone want to give eli manning credit for every win . the truth is sunday's game should have been a blowout .
100047170077605889	56043426	neutral	suengyeon said that ' kamilia is miracle ' in the fanmeeting in japan yesterday .
264242024453111809	45450902	negative	" obma fails 2unite us , he divides us by sex , color , pay , age , wealth nevada's 1st latino governor votes early for romney , predicts gop win "
212483626531684352	515773667	positive	excitement and danger #estatesales . found old wwii shells , not ine ! spent time with bomb squad ! how is that for a monday ?
262506045761527808	809218434	negative	' saturday kitchen ' is on and it's sunday . mind = fucked .
257876602166321154	165830856	neutral	AT_USER AT_USER 8th as im going to eng v nz at twickers on the 1st
261998073381785600	262910176	neutral	AT_USER when i would message you it said it too . idk why ! but this weekend i'm dropping it off , ill try and go to rosedale tomorrow .
257500027663028225	368119374	positive	pineapples & mangos for pre-breakfast , getting some work done , then heading to the ritz carlton for sunday brunch EMOTICON_HAPPY .
263804057913815040	147899715	negative	#vbnss daily digit : exchanges lost $1 mln a day - oct 31 - nyse , nasdaq , and the cboe each lost about $1 million in ... HTTP_LINK
208259399511322624	87641340	positive	this saturday i'll be playing b2b with dark-e at sjoekoe bday bash ( cherry moon ) . be there !!! full line up : ... HTTP_LINK
264155231804346368	535941624	neutral	AT_USER he's on the plane to amsterdam now , bet he's not in class tomorrow
103112074334445568	16999825	neutral	get out the vote in wi tomorrow ! AT_USER : wisconsin recall , pa two : fleebaggers face the music HTTP_LINK
248812758102048768	141029253	positive	finally listened to wrecking ball before i see the conce tomorrow evening !!
261798529536774144	397148017	neutral	tickets have come to see #theused on november 8th at the nia ! sweet , even though evanescence are headline i'm just going to see the used !
263063030781341699	463971357	neutral	bowling comes to downtown disney ! splitsville is scheduled to open in december . check out how the construction ... HTTP_LINK
247653235102478336	308131664	positive	well , it's monday again folks :-/ sta of week 4 at ou ! but , it's a new week in salem & po charles ! woo ! #days #gh ! morning all ! EMOTICON_HAPPY
107792924523245568	333453752	negative	droid bionic pops up on motorola site , looks set for september 8 release : between the leaked ads , blurry photos ... HTTP_LINK
226474708487532546	59060233	neutral	smooches from fido : yea or nay ? - july 6th was international kissing day ( of the human so ) . later in the month , ca ... HTTP_LINK
245211658002259969	402246371	neutral	AT_USER presents : dethklok with machine head , all that remains , and black dahlia murder ! tuesday , november 13th at the venue at the hub !
258972193025839104	41540854	neutral	to follow up on last tweet , bills dt kyle williams expected to play sunday . just resting the ankle during the week .
262845848713584641	294148255	neutral	demon gaze , a next-gen dungeon rpg for the the playstation vita [ 1st trailer and screens ]: kadokawa games today ... HTTP_LINK
100531917547515904	316499220	positive	morning people ... let's kick sta this monday with this as we have independence day pay on saturday . HTTP_LINK
259828790610493440	354555419	neutral	1st movie of the night : the vow
264156172909674496	459781505	positive	oh and we are playing @ the united center at 1pm on december 1st come suppo us and buy a ticket from me to watch the bulls !!!
230756998218649600	466358568	positive	join us in shops at 9am tomorrow to hear tom segal , #pricewise of the racing post preview every race at glorious #goodwood . #horseracing
259212340778659840	87417707	neutral	igor sechin : rosneft's kremlin hard man comes out of the shadows | business | HTTP_LINK HTTP_LINK …
NA	DEV-200946	positive	david bowie may be the first celeb i’ve seen who could make mugshots look like a photoshoot for calv HTTP_LINK
227674000917159936	153441051	positive	dear AT_USER and AT_USER finally tomorrow dream high 2 will be aired in my country ... finally i can see you again^^ miss u alot ~ ~
264127508729978881	18960302	neutral	billy said he's pitching at the rising stars on saturday and playing centerfield . #bugsbunnystyle
100124339705348096	27851369	neutral	AT_USER update me on shores when u get the chance . btw- i finished 5th in japan open weight .
263974646003683328	514165478	neutral	cebu's original lechon belly in parkmall joins the bazaar in it park next fri . -nov 9 . taste the boneless lechon belly the way it was created
NA	DEV-201393	neutral	vote & nominate selena at the people’s choice awards , learn how : HTTP_LINK ~ > voting time will close tomorrow ! last day to vote !
NA	DEV-201189	neutral	just sat through my first seminar , uni was not made for me ! now to see what plymouth is saying tonight !
262265790017986561	908322512	positive	afterwork social AT_USER s . king dr. from 4-9 saturday . steppin , food , drinks . 5 days work and sixth day for relaxation .
260149911914414080	43952467	neutral	i'll let killing joke deal with my sunday night blues instead . that's dave grohl on drums too . HTTP_LINK …
264199411914125313	270087140	positive	got a lot of work done tonight , kinda proud . tomorrow is gonna be a good day , happy friday .
254328980776300544	21910310	positive	aaah , just got silent house in the post !! EMOTICON_HAPPY gonna wait to watch it until tomorrow or sunday though !
262898446883753985	20549579	negative	unfounately , i am wathcing all manifestation related to republic day and i just see that we are really far away 21st . century . +++
264001507555438592	217509778	neutral	AT_USER 1st step towards diluting the issue ? did you ask the same q when it came to gadkari ? AT_USER 
100620121004969984	227651864	neutral	microsoft & nokia holding a get together on august 17 , 2011 : august 17 could be the day we see an official annou ... HTTP_LINK
117319863550218241	140897785	negative	. AT_USER amanda knox who lied repeatedly & cleaned with bleach that morning is no innocent petal
256787668367704066	610413207	neutral	grammys conce pays moving tribute to whitney houston : whitney houston was given a final sendoff by the grammys on thursday as halle ...
102132736243929088	259936496	neutral	AT_USER i'm right in thinking you're at whooverville in derby on september 3rd aren't i ? if so i'll see you there EMOTICON_HAPPY x
258727866496335872	262427633	neutral	spc places pas of central & eastern nc in the " slight risk " category for strong to severe storms with possible damaging winds on thursday .
263024121061982208	20022864	neutral	first 24 hours in london got given a free rail card , saw 3 squirrels going to work , may have found a home & there's big alan rickman posters
264179944727396352	74332189	neutral	AT_USER yes ! > 3 < tomorrow we'll see a lot of fancans about this conce EMOTICON_HAPPY mblaq , cnblue , after school and others will attend this conce
100049053403975681	188295647	positive	morning tweeps ! i'm going to milan today ! yaay
262646343422582784	19822523	positive	finished filling out the fafsa for this scholarship application . hopefully it's processed before november 15 , ' cause i need it by then .
264044896137142272	21088523	neutral	AT_USER it build immune syst up - hot water & lemon 1st thing , 3 green teas a day .. it'll so you out xx
NA	DEV-200184	neutral	gerrard : " every single time they got the ball to their keeper it came in long " . sunday’s long ball stats - tim howard ( 15 ) , brad jones ( 20 ) .
263237224844374016	333919659	neutral	lpg consumers can now fill up kyc form till nov 15 : the government has extended by 15 days the deadline for fill ... HTTP_LINK
263996143199993856	333906347	negative	ghost rider : spirit of vengeance was a lost cause . you had nowhere to go but up after the 1st movie . and then you decided to dig a hole ...
260856177297084416	42755468	positive	just wrote a great song with mitch daniels ! really looking forward to performing it with him on thursday ! EMOTICON_HAPPY
263866464304508928	17428834	neutral	so happy nba is back . feeling a bit disappointed in the nuggets tonight but the laker's 2nd consecutive loss helps to compensate .
264248954965852160	9855742	neutral	the games i ordered that came out tuesday were going to shipped from nj so safe to say i'll be waiting a bit more till they get shipped .
261902056477040640	304767126	negative	george zimmerman is not going to win this trial he may as well plead guilty
264183238182977536	329502489	neutral	fca tomorrow 7:20 am in the team room , be there .
264253222947020800	40475705	neutral	anybody want to pick me up at lax on november 20 ? haha
264193522813521920	183024605	positive	i think big bang should tell us where they're celebrating top's bihday on sunday so vips can come celebrate together with them ^^ lol
264094586689953794	332474633	negative	talking about act's && sat's , deciding where i want to go to college , applying to colleges and everything about college stresses me out .
NA	DEV-200962	neutral	AT_USER i may have over did the score but i still think alabama is gunna win
NA	DEV-200271	positive	looking fowrard to kaman returning this saturday when mavs face the bobcats ! #mavsnation #gomavs
210813049102282753	40380673	neutral	AT_USER : enter our competition to win a london children's map puzzle just follow and . closes tomorrow AT_USER . HTTP_LINK
240665906672463872	399619284	positive	AT_USER ahh me too EMOTICON_HAPPY if you like rella you'll like " ny ( ned flanders ) " ... it's the 3rd song on vol . 2 !
259351341502177280	416024819	neutral	AT_USER trudat ! the case is now state of florida vs george zimmerman ! i may need to seek some educating about that .
256386883301539841	37772976	neutral	music of the sun , a girl like me , good girl gone bad , rated r , loud , talk that talk and finally ___ ?
254050969510359040	58720562	neutral	pacino might play paterno in the psu movie . it'll be the 2nd movie in his career w/ the phrase " say hello to my little friend . " #scarfacial
262862262270820352	601803511	neutral	AT_USER im just a 19 year old still on loan for the 3rd time at coventry 79 overall hopefully when i return bale will still be ther
262758655630393345	778344098	neutral	galaxy tune up for whitecaps , sounders fall to 3rd : mike magee scored on a pass from robbie keane in the 83rd mi ... HTTP_LINK
264012186123382785	111034886	neutral	AT_USER will be attending AT_USER with advanced solutions in education . london , jan 30th - feb 2nd 2013 HTTP_LINK …
264223625777934336	15557414	neutral	with the 1st pick in the classic movie lotto , mark bonnell selects : noh by nohwest #classicmovielotto ... HTTP_LINK
263840156333768704	15770269	positive	excited about AT_USER for mac ... november 8 can't come soon enough ! clear for ios + mac = minimalistic todo list nirvana .
264133507931049985	151693199	positive	movies tomorrow with jacob EMOTICON_HAPPY seeing paranormal activity 4 , hopefully i don't pee myself ._.
243550110406037504	382536152	neutral	watching " good deeds " for the 1st time and i think i already know how tht movie gonna turned out . smh
NA	DEV-201568	neutral	that game will be on sun night at 9 eastern in la and for vancouver it’s HTTP_LINK . #seavrsl tomorrow night at 10 . #mlsplayoffs
262727416466784256	355729031	neutral	2 games left in the division : vs wsh at fedex on a monday night , at home vs . phi last game of the season
NA	DEV-200284	neutral	saturday night bout to be live ... 2 dollar drinks wizards opener with the homie AT_USER 
231654105251184642	393748189	neutral	AT_USER lmao how old are you ? club bodi should be live on sunday , its 18+ tho
263076458006732801	43417590	negative	keith richards means nothing to monday night and is awful , cant we all just forgive hank jr !?!
261958134501892096	46254795	neutral	come out on monday to watch the woman in black w/ the model un ! free entry ! concessions w/ donation !! #ssu # HTTP_LINK
264230311376863232	229293747	positive	oh and p.s. big adidas warehouse sale tomorrow if you're interested !
239811565937897472	403652254	positive	i will be performing at the dc star on september 1st hope yall can come thru ! HTTP_LINK
NA	DEV-200703	negative	matt flynn may never play quaerback for the seattle seahawks | bleacher repo HTTP_LINK via AT_USER AT_USER 
256035882015019008	147890111	positive	" AT_USER : why fit in when you were born to stand out ? - dr. seuss " -- haha . gotta stand out tomorrow . watch ! ;d
264136309667405824	53926164	neutral	*** thursday night friday night dinner special *** salmon & jumbo shrimp 15.95 whole fish ( porgie ) 1.5 lb with lemon ... HTTP_LINK
223503248856854531	69932619	positive	february 13th , the day before and best buddy to valentines day , desperation day
251750998496903168	61838875	negative	#tech apple ceo apologizes for error-ridden new map app - apple ceo tim cook apologized friday for the company ' ... HTTP_LINK
263827883674464256	170371596	neutral	now watching denzel washington talking about his new movie flight it's comming out nov 2nd 2012 #lateshow with david letterman
263570249012637696	90929700	neutral	wonder if chris christie can cancel valentine's day and move it to april .. flowers are cheaper !
104245039835783168	48481772	positive	heading back to chesterfield for a job tomorrow after an intense & amazing few days in derby with the AT_USER lads ! dvd is looking ace !
261910414324027392	334304915	neutral	we thought we'd never see the day - axl rose does 1st tv interview in 20 yrs and shows up on time ! watch : HTTP_LINK
264226988879933440	26639468	positive	guys , the marijuana law in colorado , oregon , and washington can pass this tuesday . #highhopes
250690577232969728	283832739	neutral	imaaa make moves tomorrow !
100122178984488960	21678432	neutral	AT_USER AT_USER we have the new laptop for skyping ! we fly to ireland wednesday morning , perhaps we can skype before then ?
NA	DEV-200337	neutral	AT_USER AT_USER that used to fly over bolton on tuesday afternoons . think it was tuesday anyway . must have been a regular delivery run .
245409402721562626	26176299	positive	tonight $2 tipsy tuesdays at 1433 arch street at big bangs good food , music , and $2 drinks at ( 15th & arch HTTP_LINK
216492667465498624	148005373	negative	ni**as in paris encore , 2 mosh pits , it's too far away to see b , but the 2nd pit failed because of b's security ! HTTP_LINK …
225173624959664129	345348047	positive	she is the perfect theme song for a homie out on saturday night with a bottle of rohypnol
263736434706493440	398208676	neutral	AT_USER hey emile , do you have plans to lp any more 3rd pay nintendo console titles , such as fragile dreams , last story , or klonoa ?
236536600417415169	85907701	negative	premier league team done ready for tomorrow . bit of a risky tactic that might backfire in week 1 ! now to get ready for nfl ff draft tonight
255467554787708928	585133233	neutral	records on the line as world cup race resumes - fabio capello's russia face pougal in the pick of friday's 2014 fi ... HTTP_LINK
260036083864186880	20148995	neutral	first thing mon needs to do tomorrow is get on the phone to spurs and insist that danny rose is not returning to white ha lane #safc #ftm
205073428829573120	40891136	negative	wichita st. with fundamental breakdowns in 8th . hall singles , harbutz fails to bunt him over . hall picked off . coy whiffs . siu lead is 4-3
101949677515177984	104493187	neutral	AT_USER the 1st deus ex game was only poed to the ps2 home console . #deusex
262497514995978241	14989779	neutral	full moon : oct 29th . you can read more if you have your sun sign in libra , scorpio , sag , cap , aqua or pisces HTTP_LINK
253509300981477376	17768833	neutral	i may have just splurged on this : ' firefly : a celebration ( anniversary edition )' by joss whedon ... #dontjudgeme HTTP_LINK …
101692814240399360	40271640	neutral	the jumpsta students walk the brooklyn bridge & end the night bieber style . HTTP_LINK
264248910816636928	861388620	positive	AT_USER way to go . i dropped my ballot marked obama off on wednesday in colorado , gives you a good feeling . i hope co goes obama .
249822670726766593	267125215	positive	AT_USER alright , ill go to ticketek tomorrow and sus it for you EMOTICON_HAPPY
100017032229163008	16475834	positive	AT_USER dude you definitely need to get a pa in true blood . we had pole dancers again this year at the uk convention pay tonight
262462681649393664	14314544	negative	it's a sunday , i think in the spirit of douglas adams and feeling like shit i will have a second bath
226266513080979456	127839614	neutral	presidents day tomorrow . come on down , there might even be cricket to watch before the festivities .
NA	DEV-200382	positive	" john 3:16 , the fab four , the 50 yard line , the 13th floor , 9/11 , the diy dozen , we’re all waiting for the 2nd coming ... numbers " -jmc #greatsong
260523560630616065	77315885	neutral	please join lpg and good sta genetics for a legal town hall cocktail reception monday @ 7 pm at the marriott marquis mission hills room .
115614984540663808	148799007	neutral	the emmy's seem mostly a bore , but the women ( including amy poelher and melissa mccahy ) brought their a game tonight .
